word,tf,pmi,info_ent
闪电,1.53380702407e-05,6.5340956464,1.90615474654
斜倚,1.53380702407e-05,7.34824727539,1.7328679514
孜孜,1.53380702407e-05,9.69887820799,0.376770161256
绣墩,1.53380702407e-05,8.1341761894,1.38629436112
口噙,1.53380702407e-05,5.21600808,0.376770161256
寻访,1.53380702407e-05,5.11072702717,2.07944154168
针线,1.53380702407e-05,7.52893204884,1.66746193343
孩童,1.53380702407e-05,5.00659899353,1.66746193343
凌虚,1.53380702407e-05,6.49575074009,0.900256051269
差池,1.53380702407e-05,5.14500131639,1.90615474654
喷喷,1.53380702407e-05,5.93613495216,0.735621939759
喷彩,1.53380702407e-05,5.39713845142,1.07354284641
雕鞍,1.53380702407e-05,7.63866328766,1.7328679514
柴扉,1.53380702407e-05,8.90369634874,1.90615474654
黄眉,1.53380702407e-05,5.21041741547,1.90615474654
猿啼,1.53380702407e-05,6.49005271898,2.07944154168
腰束,1.53380702407e-05,5.51492148708,1.90615474654
刷洗,1.53380702407e-05,7.30382788733,1.90615474654
毛团,1.53380702407e-05,5.38144217914,1.55958115626
伙强,1.53380702407e-05,5.49652040171,0.974314752869
敕建,1.53380702407e-05,8.48248288367,1.03972077084
闹闹,1.53380702407e-05,5.46335739603,0.900256051269
削壁,1.53380702407e-05,6.73408850615,1.7328679514
垂慈,1.53380702407e-05,6.18325991777,1.90615474654
寒噤,1.53380702407e-05,8.15648194691,0.562335144619
吐雾,1.53380702407e-05,6.03411536052,0.900256051269
毒药,1.53380702407e-05,5.55128913125,1.07354284641
苍松,1.53380702407e-05,5.46681182651,1.66746193343
判官,1.53380702407e-05,6.0582129121,2.07944154168
荣华,1.53380702407e-05,7.18162286089,1.66746193343
万载,1.53380702407e-05,5.22012194686,2.07944154168
喇嘛,1.53380702407e-05,9.0037798073,1.38629436112
切齿,1.53380702407e-05,6.20521559866,1.38629436112
告诵,1.53380702407e-05,6.1977647925,1.66746193343
未完,1.53380702407e-05,5.3674255541,2.07944154168
忍疼,1.53380702407e-05,5.11502742402,2.07944154168
领诺,1.53380702407e-05,7.13272764918,1.66746193343
饿虎,1.53380702407e-05,5.68249518724,1.90615474654
寂寞,1.53380702407e-05,9.25259110536,1.90615474654
骨软,1.53380702407e-05,5.90005889568,0.376770161256
恼怒,1.53380702407e-05,5.09644614224,1.7328679514
照验,1.53380702407e-05,6.84429555795,1.90615474654
宣召,1.53380702407e-05,7.52804038583,1.66746193343
满斟,1.53380702407e-05,5.8974376622,1.38629436112
粗鲁,1.53380702407e-05,7.40099163578,1.90615474654
彼岸,1.53380702407e-05,6.98252920407,0.735621939759
迎迓,1.53380702407e-05,7.1825687856,1.90615474654
血雨,1.53380702407e-05,5.19089887542,1.90615474654
放刁,1.53380702407e-05,5.03278932578,1.49417513829
丫鬟,1.53380702407e-05,9.38612249799,1.25548232518
葡萄,1.53380702407e-05,11.0851725691,1.7328679514
元始,1.53380702407e-05,6.27808246826,1.07354284641
缤纷,1.53380702407e-05,8.91611886874,2.07944154168
推辞,1.53380702407e-05,5.64275485859,1.7328679514
逞英,1.53380702407e-05,7.68710508046,0.735621939759
后患,1.53380702407e-05,5.7362809166,1.49417513829
贤郎,1.53380702407e-05,5.67241106817,1.32088834315
短棍,1.53380702407e-05,5.32567948744,1.90615474654
朗朗,1.53380702407e-05,8.25104052954,1.38629436112
带挈,1.53380702407e-05,7.47467704296,1.66746193343
扫净,1.53380702407e-05,5.15176757704,1.90615474654
噙泪,1.53380702407e-05,6.7497217552,1.38629436112
缓步,1.53380702407e-05,6.28989868589,1.90615474654
夫妇,1.53380702407e-05,5.36917335694,1.90615474654
梳妆,1.53380702407e-05,8.4461152395,2.07944154168
酒席,1.53380702407e-05,5.34021816117,1.7328679514
跌爬,1.53380702407e-05,5.5557434816,0.661563238158
备陈,1.53380702407e-05,5.88857651483,0.735621939759
采药,1.53380702407e-05,5.87671153168,1.7328679514
丝绦,1.53380702407e-05,7.38078892846,1.90615474654
豪杰,1.53380702407e-05,9.46023047014,2.07944154168
贪欢,1.53380702407e-05,5.87671153168,1.7328679514
舍卫,1.53380702407e-05,6.7624896387,0.735621939759
修竹,1.53380702407e-05,5.34713964532,1.90615474654
丰登,1.53380702407e-05,7.0892680797,0.735621939759
狻猊,1.53380702407e-05,10.9673895335,1.90615474654
霞彩,1.53380702407e-05,5.5737619871,1.90615474654
芳菲,1.53380702407e-05,9.44496299801,1.7328679514
雄威,1.53380702407e-05,5.62478950076,2.07944154168
瑶池,1.53380702407e-05,6.92897864518,1.90615474654
纳锦,1.53380702407e-05,6.57020065104,1.7328679514
慧眼,1.53380702407e-05,6.1218909714,1.7328679514
骁勇,1.53380702407e-05,9.42694449251,1.90615474654
妖氛,1.53380702407e-05,5.34608328062,2.07944154168
妖娆,1.53380702407e-05,5.34608328062,1.90615474654
应承,1.53380702407e-05,5.67241106817,1.38629436112
境界,1.53380702407e-05,5.98045891419,1.7328679514
直挺,1.53380702407e-05,5.67912250276,1.07354284641
数次,1.53380702407e-05,5.0532861075,2.07944154168
鹰犬,1.53380702407e-05,7.85572779289,1.55958115626
办斋,1.53380702407e-05,5.17217644867,1.55958115626
军士,1.53380702407e-05,5.42939931364,1.7328679514
躲懒,1.53380702407e-05,6.57844245594,1.7328679514
招赘,1.53380702407e-05,8.38549061768,1.90615474654
试试,1.53380702407e-05,7.26608755934,1.49417513829
扭捏,1.53380702407e-05,7.40099163578,1.38629436112
草科,1.53380702407e-05,7.0637347777,0.376770161256
共计,1.53380702407e-05,5.29635984527,1.66746193343
滔滔,1.53380702407e-05,9.25259110536,1.90615474654
混元,1.53380702407e-05,6.00182909163,1.55958115626
海晏,1.53380702407e-05,7.02338348217,1.07354284641
翠屏,1.53380702407e-05,6.43883044984,1.90615474654
翠竹,1.53380702407e-05,5.77235151636,1.90615474654
冒犯,1.53380702407e-05,7.60971841684,1.90615474654
泉涌,1.53380702407e-05,7.45958241673,0.376770161256
沙滩,1.53380702407e-05,5.41507615211,1.07354284641
磷磷,1.53380702407e-05,9.69887820799,1.21300756598
稀烂,1.53380702407e-05,7.36174073349,0.735621939759
稀奇,1.53380702407e-05,7.02796755384,1.7328679514
寂灭,1.53380702407e-05,6.70705983376,1.90615474654
猛烈,1.53380702407e-05,7.12435939951,1.90615474654
深浅,1.53380702407e-05,6.52277941248,1.49417513829
庄村,1.53380702407e-05,5.93795065851,1.66746193343
翻腾,1.53380702407e-05,5.29387537194,1.90615474654
牡丹,1.53380702407e-05,7.74352616708,1.49417513829
敖广,1.53380702407e-05,6.86130855761,1.49417513829
素宴,1.53380702407e-05,5.50408752977,1.38629436112
叔叔,1.53380702407e-05,9.06197074575,1.90615474654
翡翠,1.53380702407e-05,8.40244017599,1.7328679514
姹女,1.53380702407e-05,6.70941554745,1.7328679514
蹭蹬,1.53380702407e-05,10.0291198949,1.66746193343
景诗曰,1.53380702407e-05,6.44469556929,1.38629436112
毛狮子,1.53380702407e-05,5.01739823455,1.03972077084
静悄悄,1.53380702407e-05,7.0637347777,1.49417513829
四十九,1.53380702407e-05,5.10628680421,1.49417513829
碧波潭,1.53380702407e-05,9.00573102743,1.07354284641
刽子手,1.53380702407e-05,6.04497847277,1.25548232518
七个女,1.53380702407e-05,5.32312118633,0.661563238158
金丹砂,1.53380702407e-05,5.63332971813,1.90615474654
黑松林,1.53380702407e-05,6.48705846885,1.90615474654
赌输赢,1.53380702407e-05,7.66335590025,1.66746193343
些茶饭,1.53380702407e-05,5.29655121452,1.90615474654
抖一抖,1.53380702407e-05,7.1154704521,1.66746193343
腮边泪,1.53380702407e-05,7.40650129159,0.376770161256
奎木狼,1.53380702407e-05,8.64282553374,1.21300756598
百七十,1.53380702407e-05,5.04157523634,0.562335144619
蜜蜂儿,1.53380702407e-05,5.40350789971,0.562335144619
只手使,1.53380702407e-05,5.04760002305,0.376770161256
解了绳,1.53380702407e-05,5.96549604152,1.66746193343
急架相,1.53380702407e-05,6.50580107594,0.562335144619
开水路,1.53380702407e-05,5.59623484295,0.376770161256
捻诀念,1.53380702407e-05,6.26690916766,1.66746193343
系一条,1.53380702407e-05,6.6706711814,1.66746193343
零四十,1.53380702407e-05,6.15701349684,0.562335144619
手指定,1.53380702407e-05,5.2912066704,0.376770161256
唿喇喇,1.53380702407e-05,8.02295055429,2.07944154168
陈玄奘,1.53380702407e-05,7.43613902354,1.38629436112
些斋饭,1.53380702407e-05,5.12949712985,1.49417513829
扇息火,1.53380702407e-05,6.11146062912,1.49417513829
天色晚,1.53380702407e-05,5.52161047523,0.661563238158
分身法,1.53380702407e-05,5.0762058328,1.66746193343
过宝方,1.53380702407e-05,5.49757284874,0.900256051269
件衣服,1.53380702407e-05,5.0294136713,1.7328679514
又惊又,1.53380702407e-05,5.05073833543,0.735621939759
佛衣会,1.53380702407e-05,5.66339387452,1.90615474654
攒蹄捆,1.53380702407e-05,8.46186359646,0.376770161256
宫皇后,1.53380702407e-05,5.52101142172,0.661563238158
蟠桃会,1.53380702407e-05,5.70261458768,1.38629436112
如意棒,1.53380702407e-05,5.26838698297,1.55958115626
如意钩,1.53380702407e-05,5.82118788164,1.66746193343
死忘生,1.53380702407e-05,6.20711673991,0.376770161256
胖和尚,1.53380702407e-05,5.61632160152,1.7328679514
紫竹林,1.53380702407e-05,7.23236892334,1.07354284641
急入里,1.53380702407e-05,5.00810388471,1.55958115626
慌忙跪,1.53380702407e-05,6.55796392459,1.21300756598
身上穿,1.53380702407e-05,5.54023929506,0.900256051269
死回生,1.53380702407e-05,6.04680052004,0.376770161256
昴日星,1.53380702407e-05,7.05286964783,0.376770161256
九头虫,1.53380702407e-05,7.23303227328,1.7328679514
现出原,1.53380702407e-05,5.46618801386,0.376770161256
唐朝差,1.53380702407e-05,5.47937050282,0.376770161256
驾祥云,1.53380702407e-05,5.54366395595,1.66746193343
五千四,1.53380702407e-05,5.30616667322,0.376770161256
硬着胆,1.53380702407e-05,7.99413011575,1.7328679514
铜台府,1.53380702407e-05,7.73526848184,1.49417513829
败阵而,1.53380702407e-05,5.835356346,0.562335144619
切不可,1.53380702407e-05,5.71119709321,2.07944154168
慌张张,1.53380702407e-05,7.20683562134,0.735621939759
狮驼洞,1.53380702407e-05,5.72733413061,1.7328679514
牵了马,1.53380702407e-05,5.80833423424,1.55958115626
青龙山,1.53380702407e-05,5.64763688619,1.21300756598
钯就筑,1.53380702407e-05,6.73812565333,1.49417513829
事不谐,1.53380702407e-05,6.26312844482,0.376770161256
角木蛟,1.53380702407e-05,8.38549061768,1.66746193343
何难哉,1.53380702407e-05,6.0482199667,0.376770161256
锦直裰,1.53380702407e-05,6.28989868589,1.21300756598
平顶山,1.53380702407e-05,5.64763688619,1.90615474654
蟭鑙虫,1.53380702407e-05,8.24463318496,0.735621939759
声不绝,1.53380702407e-05,5.43076636785,1.7328679514
辨明邪正,1.53380702407e-05,6.12934551151,1.90615474654
念动咒语,1.53380702407e-05,6.73691279691,1.66746193343
二更时分,1.53380702407e-05,5.18416282077,1.90615474654
四大天师,1.53380702407e-05,5.04722706963,1.7328679514
悟能悟净,1.53380702407e-05,6.8198553279,2.07944154168
费了多少,1.53380702407e-05,7.36855636003,0.735621939759
姓甚名谁,1.53380702407e-05,8.16740183703,1.66746193343
刁钻古怪,1.53380702407e-05,5.85741179603,1.66746193343
三千揭谛,1.53380702407e-05,5.13453001652,1.49417513829
进退两难,1.53380702407e-05,6.61926445046,1.66746193343
皇宫内院,1.53380702407e-05,7.94425828571,1.90615474654
官员人等,1.53380702407e-05,5.78000372761,1.90615474654
教光禄寺,1.53380702407e-05,5.49833363883,1.38629436112
救他一救,1.53380702407e-05,6.70510096927,1.38629436112
拿他不住,1.53380702407e-05,5.70275822456,1.7328679514
口不能言,1.53380702407e-05,6.1110283836,1.7328679514
见了大惊,1.53380702407e-05,5.11886558642,0.900256051269
翻江搅海,1.53380702407e-05,7.14116651783,1.38629436112
叫声开门,1.53380702407e-05,5.65925935926,1.38629436112
四大部洲,1.53380702407e-05,6.36221934747,1.66746193343
呼风唤雨,1.53380702407e-05,7.57736545239,1.90615474654
凭他怎么,1.53380702407e-05,5.66907216691,2.07944154168
公主娘娘,1.53380702407e-05,5.10352164345,1.90615474654
疼痛难禁,1.53380702407e-05,7.90451795706,1.90615474654
寂然不见,1.53380702407e-05,5.03018319808,1.90615474654
应了一声,1.53380702407e-05,6.099855083,1.90615474654
得胜而回,1.53380702407e-05,5.00010384204,2.07944154168
携手相搀,1.53380702407e-05,8.71026681454,1.7328679514
风调雨顺,1.53380702407e-05,6.29145027658,1.90615474654
播土扬尘,1.53380702407e-05,7.97862592922,2.07944154168
绑在树上,1.53380702407e-05,5.07513163643,1.90615474654
唐朝圣僧,1.53380702407e-05,5.24489434987,2.07944154168
急纵身跳,1.53380702407e-05,6.44168351882,1.55958115626
欢欢喜喜,1.53380702407e-05,6.81897774996,1.90615474654
坐在中间,1.53380702407e-05,6.00279817786,1.90615474654
当坊土地,1.53380702407e-05,6.36890833562,1.66746193343
攀鞍上马,1.53380702407e-05,6.21379934235,1.90615474654
满眼垂泪,1.53380702407e-05,7.21919350218,0.376770161256
关文打发,1.53380702407e-05,7.26198077739,0.376770161256
化些斋吃,1.53380702407e-05,5.74853633826,1.49417513829
圣婴大王,1.53380702407e-05,5.50355772843,1.7328679514
众僧道老爷,1.53380702407e-05,6.08817146629,1.66746193343
号山枯松涧,1.53380702407e-05,8.23014017766,0.376770161256
言大惊失色,1.53380702407e-05,5.19473765172,0.376770161256
看看好大圣,1.53380702407e-05,5.14862629976,0.900256051269
长嘴大耳朵,1.53380702407e-05,6.05228666608,0.735621939759
贫僧乃东土,1.53380702407e-05,6.97020871969,0.376770161256
查点,1.34208114606e-05,5.08996503572,1.94591014906
哝哝,1.34208114606e-05,9.69442385764,0.796311640174
概众,1.34208114606e-05,5.31278618749,1.74786809747
夸奖,1.34208114606e-05,8.59581156897,1.54982604588
奉献,1.34208114606e-05,5.15112907537,1.47507631105
趋步,1.34208114606e-05,7.47812313324,1.47507631105
啼啼,1.34208114606e-05,6.55719202181,0.796311640174
拐杖,1.34208114606e-05,5.96739263756,1.54982604588
尊颜,1.34208114606e-05,5.8862809827,1.47507631105
汤饭,1.34208114606e-05,5.09934890189,1.94591014906
窗棂,1.34208114606e-05,9.21337039221,1.74786809747
登彼,1.34208114606e-05,6.89119816594,0.410116318288
歌舞,1.34208114606e-05,6.87463353392,1.47507631105
计策,1.34208114606e-05,6.4399235218,1.94591014906
询问,1.34208114606e-05,5.82174246156,1.54982604588
源流,1.34208114606e-05,6.60338140428,1.94591014906
木鱼,1.34208114606e-05,5.01414619917,1.27703425947
灰烬,1.34208114606e-05,9.47573465668,0.955699891113
蘑菇,1.34208114606e-05,10.8338581408,1.74786809747
养育,1.34208114606e-05,7.5514860044,1.1537419427
笙歌,1.34208114606e-05,8.93465698974,1.74786809747
洪福,1.34208114606e-05,6.949434747,1.1537419427
捕获,1.34208114606e-05,8.50387407365,1.94591014906
惊讶,1.34208114606e-05,7.02226953272,0.410116318288
璃盏,1.34208114606e-05,7.41385717832,0.598269588585
添饭,1.34208114606e-05,5.60245247957,1.74786809747
黑鱼,1.34208114606e-05,5.19239443057,0.796311640174
铁杵,1.34208114606e-05,5.73551726631,1.54982604588
撞祸,1.34208114606e-05,5.24520597343,1.94591014906
魍魉,1.34208114606e-05,11.2187039617,1.47507631105
芝兰,1.34208114606e-05,8.30812949652,1.74786809747
九环,1.34208114606e-05,5.28176025351,0.598269588585
陡崖,1.34208114606e-05,6.74043993347,1.07899220788
丹桂,1.34208114606e-05,7.24226999433,1.94591014906
腰系,1.34208114606e-05,6.27298821374,1.74786809747
黄鹂,1.34208114606e-05,7.35048357897,1.94591014906
潮音,1.34208114606e-05,6.51637002729,0.410116318288
牙恨,1.34208114606e-05,5.27248230639,0.410116318288
灵芝,1.34208114606e-05,6.14225544907,1.27703425947
地窖,1.34208114606e-05,6.36890833562,0.410116318288
设宴,1.34208114606e-05,5.75660315939,1.94591014906
点卯,1.34208114606e-05,6.79471312796,1.74786809747
仙庵,1.34208114606e-05,5.18929502583,1.00424247305
狼狈,1.34208114606e-05,8.64282553374,1.74786809747
蔬菜,1.34208114606e-05,8.37712236801,1.74786809747
馕糠,1.34208114606e-05,10.5996647533,0.410116318288
交付,1.34208114606e-05,7.00521674434,1.47507631105
交椅,1.34208114606e-05,7.04777635876,1.27703425947
尝尝,1.34208114606e-05,7.73276535162,1.54982604588
交锋,1.34208114606e-05,6.02438749133,1.94591014906
拦阻,1.34208114606e-05,6.94430799125,1.27703425947
扛抬,1.34208114606e-05,5.85177474866,1.74786809747
符使,1.34208114606e-05,5.62825017239,1.1537419427
似箭,1.34208114606e-05,5.3601878868,1.47507631105
移步,1.34208114606e-05,5.75090218515,1.94591014906
清幽,1.34208114606e-05,5.06988686916,1.94591014906
清奇,1.34208114606e-05,5.06988686916,1.74786809747
惶恐,1.34208114606e-05,6.3918606928,1.00424247305
饥餐,1.34208114606e-05,7.33356985652,1.27703425947
溜撒,1.34208114606e-05,6.79178200715,1.74786809747
医活,1.34208114606e-05,5.35762706594,1.47507631105
普贤,1.34208114606e-05,6.12884261987,1.47507631105
白鼋,1.34208114606e-05,5.12697861514,1.74786809747
欣喜,1.34208114606e-05,5.05131583231,1.94591014906
笤帚,1.34208114606e-05,10.1688818372,1.47507631105
海棠,1.34208114606e-05,7.00763512521,1.94591014906
螃蟹,1.34208114606e-05,9.83240960062,0.796311640174
叮咛,1.34208114606e-05,9.45104204409,1.74786809747
皇榜,1.34208114606e-05,6.083505945,1.74786809747
威武,1.34208114606e-05,5.19887014464,0.796311640174
咽喉,1.34208114606e-05,8.87611353413,1.1537419427
殿宇,1.34208114606e-05,5.07102090339,1.74786809747
撮土,1.34208114606e-05,5.73806503839,1.1537419427
崔巍,1.34208114606e-05,8.96205596393,1.54982604588
晃亮,1.34208114606e-05,7.59137430218,1.54982604588
瀑布,1.34208114606e-05,8.14073358994,1.1537419427
巳时,1.34208114606e-05,5.47989585087,1.74786809747
雷电,1.34208114606e-05,5.792316517,1.1537419427
珍馐,1.34208114606e-05,9.31446650908,1.47507631105
狮奴,1.34208114606e-05,6.67997887516,1.54982604588
波涛,1.34208114606e-05,7.73589524463,1.94591014906
搜寻,1.34208114606e-05,5.52724197147,1.74786809747
挺挺,1.34208114606e-05,7.36812223803,0.796311640174
惨雾,1.34208114606e-05,6.36667369782,1.47507631105
各项,1.34208114606e-05,5.02797044324,1.74786809747
各逞,1.34208114606e-05,5.64965865981,1.27703425947
元宵,1.34208114606e-05,6.05753969865,1.74786809747
器皿,1.34208114606e-05,7.92817214796,1.74786809747
滚油,1.34208114606e-05,5.11409296167,1.1537419427
勉强,1.34208114606e-05,7.59300340924,1.94591014906
芙蓉,1.34208114606e-05,11.2187039617,1.74786809747
虎啸,1.34208114606e-05,6.52979304763,1.54982604588
剖腹,1.34208114606e-05,7.65580431048,1.1537419427
钢鞭,1.34208114606e-05,6.79178200715,1.47507631105
完备,1.34208114606e-05,6.48969203367,0.796311640174
唏唏,1.34208114606e-05,9.83240960062,0.796311640174
尖峰,1.34208114606e-05,6.04984466242,1.74786809747
忧虑,1.34208114606e-05,7.28607832897,1.94591014906
祖翁,1.34208114606e-05,6.36699262622,1.47507631105
辉煌,1.34208114606e-05,8.45895238626,1.74786809747
贬书,1.34208114606e-05,6.65435577027,1.74786809747
带累,1.34208114606e-05,5.39523550128,0.796311640174
表记,1.34208114606e-05,6.51599972549,1.74786809747
美貌,1.34208114606e-05,5.57016097493,1.47507631105
知趣,1.34208114606e-05,5.16335480622,0.796311640174
咬响,1.34208114606e-05,5.27896244688,1.47507631105
迦持,1.34208114606e-05,7.17314956368,1.74786809747
显魂,1.34208114606e-05,5.56428324315,1.1537419427
救援,1.34208114606e-05,6.57156957665,1.94591014906
亘古,1.34208114606e-05,7.83189531753,1.74786809747
展翅,1.34208114606e-05,6.40834639422,1.74786809747
捉获,1.34208114606e-05,6.17173017841,1.94591014906
喜悦,1.34208114606e-05,5.72036546129,1.94591014906
苦劝,1.34208114606e-05,5.24785870183,1.74786809747
苦哉,1.34208114606e-05,5.0760084449,1.00424247305
巢穴,1.34208114606e-05,8.1597094914,1.74786809747
修炼,1.34208114606e-05,5.37984367174,1.74786809747
丑恶,1.34208114606e-05,5.24162815208,1.94591014906
丰姿,1.34208114606e-05,8.61828442483,1.47507631105
嘘嘘,1.34208114606e-05,9.44409757173,0.598269588585
乐世,1.34208114606e-05,5.00646601685,0.410116318288
跷蹊,1.34208114606e-05,10.0998889658,1.54982604588
艳丽,1.34208114606e-05,7.44946787748,1.47507631105
煮饭,1.34208114606e-05,5.97017725969,1.74786809747
肉饼,1.34208114606e-05,6.665256808,1.1537419427
切切,1.34208114606e-05,5.58617639025,1.74786809747
微臣,1.34208114606e-05,5.88391691541,1.74786809747
志诚,1.34208114606e-05,6.95573668708,1.94591014906
蓬瀛,1.34208114606e-05,7.7632245591,1.74786809747
财帛,1.34208114606e-05,8.53127304784,1.94591014906
宝印,1.34208114606e-05,5.04900784309,1.74786809747
典膳,1.34208114606e-05,8.85285667196,0.955699891113
石碣,1.34208114606e-05,6.95229434289,0.598269588585
锅底,1.34208114606e-05,5.72304239112,1.47507631105
石屋,1.34208114606e-05,5.2176932875,1.74786809747
昔日,1.34208114606e-05,5.36106239495,1.54982604588
锅灶,1.34208114606e-05,7.57149720402,1.74786809747
鼋鼍,1.34208114606e-05,7.96453979213,0.796311640174
藤萝,1.34208114606e-05,7.54421324507,1.54982604588
麋鹿,1.34208114606e-05,8.63201461764,1.94591014906
贺喜,1.34208114606e-05,5.18136896056,1.94591014906
户户,1.34208114606e-05,6.58516450576,1.74786809747
舞剑,1.34208114606e-05,5.68153040183,0.796311640174
恭敬,1.34208114606e-05,7.81140279714,1.74786809747
打盹,1.34208114606e-05,5.1390977243,1.54982604588
衣帽,1.34208114606e-05,5.13606579344,1.27703425947
烧纸,1.34208114606e-05,5.83196464889,1.74786809747
浪荡,1.34208114606e-05,5.77135101603,1.47507631105
素菜,1.34208114606e-05,5.98574177623,1.1537419427
滋味,1.34208114606e-05,8.31258384687,1.94591014906
泄漏,1.34208114606e-05,8.64282553374,1.54982604588
朔风,1.34208114606e-05,5.67241106817,1.47507631105
贞观,1.34208114606e-05,6.24549507316,1.00424247305
笼蒸,1.34208114606e-05,5.67552149059,1.47507631105
霭霭,1.34208114606e-05,8.05780321061,1.54982604588
晒干,1.34208114606e-05,6.13590622139,1.1537419427
飞砂,1.34208114606e-05,5.42519271711,1.1537419427
团团,1.34208114606e-05,6.52960537755,1.74786809747
翠柏,1.34208114606e-05,6.56416069113,1.94591014906
准备,1.34208114606e-05,7.16603209591,1.74786809747
扣背,1.34208114606e-05,6.78110747591,1.1537419427
超脱,1.34208114606e-05,6.00554440353,1.54982604588
爹爹,1.34208114606e-05,9.11905971274,1.54982604588
挣挫,1.34208114606e-05,8.23736042563,0.410116318288
挣挣,1.34208114606e-05,6.64231125065,0.410116318288
霄汉,1.34208114606e-05,5.64399248251,1.47507631105
寂寂,1.34208114606e-05,7.28647824899,1.94591014906
皂白,1.34208114606e-05,5.51139031405,1.47507631105
洋海,1.34208114606e-05,5.3494070486,1.27703425947
败坏,1.34208114606e-05,5.73934136275,1.94591014906
竭力,1.34208114606e-05,6.34506572834,1.47507631105
踪影,1.34208114606e-05,6.40801400266,0.955699891113
深感,1.34208114606e-05,5.05801343592,1.47507631105
绳缠,1.34208114606e-05,5.19708637646,0.796311640174
张桌,1.34208114606e-05,5.49285385315,0.955699891113
体健,1.34208114606e-05,7.23768808482,1.74786809747
懒惰,1.34208114606e-05,8.74749615631,1.47507631105
嗳雾,1.34208114606e-05,7.75296805894,1.1537419427
拈香,1.34208114606e-05,5.65082692974,1.74786809747
怯怯,1.34208114606e-05,8.37593259987,1.27703425947
茅屋,1.34208114606e-05,8.40610990488,1.94591014906
卫国,1.34208114606e-05,5.06401920048,0.410116318288
旷野,1.34208114606e-05,8.06300703849,1.74786809747
委实,1.34208114606e-05,6.27647861868,1.47507631105
佯输,1.34208114606e-05,8.76488789902,1.47507631105
睁圆,1.34208114606e-05,6.92294686425,1.47507631105
通明殿,1.34208114606e-05,7.16816202217,0.796311640174
鬼神愁,1.34208114606e-05,7.89161455223,1.74786809747
登宝殿,1.34208114606e-05,6.54912281377,1.74786809747
位高徒,1.34208114606e-05,6.13793359157,0.955699891113
敢欺心,1.34208114606e-05,5.6378196234,1.27703425947
快去快,1.34208114606e-05,5.37835897865,0.6829081047
十一难,1.34208114606e-05,5.15848466673,1.94591014906
才省悟,1.34208114606e-05,5.66337414579,0.598269588585
口噙着,1.34208114606e-05,5.30222689431,0.410116318288
兜率宫,1.34208114606e-05,6.3190382331,1.47507631105
唐王御,1.34208114606e-05,5.60230399044,0.410116318288
接在手,1.34208114606e-05,5.51573814699,0.796311640174
南海观,1.34208114606e-05,5.04152226883,0.6829081047
妙岩宫,1.34208114606e-05,6.9380774415,1.47507631105
剥了皮,1.34208114606e-05,6.7726969974,1.74786809747
王小二,1.34208114606e-05,5.3700263358,1.47507631105
灭法国,1.34208114606e-05,5.98030993235,1.74786809747
豹头山,1.34208114606e-05,5.39632245791,1.94591014906
昆仑山,1.34208114606e-05,5.19565176244,1.74786809747
败下阵,1.34208114606e-05,7.86130920273,0.598269588585
计奈何,1.34208114606e-05,5.17249036356,0.598269588585
虎口洞,1.34208114606e-05,6.34101713982,1.94591014906
谢不已,1.34208114606e-05,5.84078354459,0.796311640174
没眼色,1.34208114606e-05,6.15443118424,1.94591014906
隐身法,1.34208114606e-05,6.52138256912,1.1537419427
银安殿,1.34208114606e-05,7.16816202217,1.54982604588
蜘蛛精,1.34208114606e-05,5.90519642969,1.1537419427
口里哼,1.34208114606e-05,6.07572846039,0.410116318288
草科里,1.34208114606e-05,5.15672389344,1.74786809747
太阳星,1.34208114606e-05,6.22619107464,1.47507631105
须弥山,1.34208114606e-05,5.29096194225,1.47507631105
弄精神,1.34208114606e-05,5.07390539471,1.74786809747
虎降龙,1.34208114606e-05,6.24211097517,0.410116318288
劈面相,1.34208114606e-05,5.93043693104,0.796311640174
十七难,1.34208114606e-05,5.49652040171,1.94591014906
些干粮,1.34208114606e-05,5.48147355301,1.54982604588
监斩官,1.34208114606e-05,6.81198471447,1.1537419427
口气吹,1.34208114606e-05,6.07572846039,0.410116318288
时三刻,1.34208114606e-05,5.93188097461,0.410116318288
无挂碍,1.34208114606e-05,5.59941285088,1.54982604588
福陵山,1.34208114606e-05,5.64763688619,1.27703425947
持兵器,1.34208114606e-05,5.04046350748,0.410116318288
车迟国,1.34208114606e-05,6.08567044801,1.74786809747
化为脓,1.34208114606e-05,6.95200801504,0.6829081047
普陀岩,1.34208114606e-05,8.4284156624,1.54982604588
换了衣,1.34208114606e-05,5.60215552336,0.598269588585
开东阁,1.34208114606e-05,5.79438346898,0.796311640174
竖蜻蜓,1.34208114606e-05,9.10663719274,1.47507631105
歇了担,1.34208114606e-05,7.74851370859,0.955699891113
六健将,1.34208114606e-05,5.77073582068,1.54982604588
假人头,1.34208114606e-05,5.59468645555,0.796311640174
黄金宝,1.34208114606e-05,5.04900784309,0.410116318288
波月洞,1.34208114606e-05,6.45880017547,0.6829081047
天色已,1.34208114606e-05,5.41178793907,0.410116318288
百余年,1.34208114606e-05,5.23153433891,0.598269588585
该下雨,1.34208114606e-05,7.16887300692,0.955699891113
光焰焰,1.34208114606e-05,5.97114297681,1.27703425947
拜拜毕,1.34208114606e-05,5.53076055111,0.796311640174
十九难,1.34208114606e-05,5.49652040171,1.94591014906
喜孜孜,1.34208114606e-05,6.68544635734,1.74786809747
整一整,1.34208114606e-05,7.83189531753,1.74786809747
